star_rating	review_body
1.0	"I've been playing games since I was in grade school.  We are talking trs-80's, vic's Pet's C-64's.... atari consoles... etc. etc.<br />  I play violent games.  Quake series, Doom series... all of them, many current ones also.<br /><br />But seeing my friends teen age son playing a game where he is a kid on a skateboard with a teddy bear strapped to his back machine gunning attractive women who are \\""the enemy gang\\"" and dressed in Bikini's.... turned my stomach.  Researching the game a bit, I came across an image from the game of a giant Bunny rabbit holding a bloody baseball bat.  In the background someone was stomping (bloodily) someone into the ground.<br /><br />If you are an adult who wants to experience this kind of thing, thats fine.  But Parents, please go by the ESRB ratings.  This game is a good<br />way to poison your teen even worse than the drivel that tv and hollywood churn  out.<br /><br />Remember the golden addage of computing...<br />Garbage IN, Garbage OUT.<br /><br />In fact I'm appalled that Amazon would put this peice of trash on their top ten digital list.  Its apparently all about profits for them.<br />Pass this thing by and get something better."
5.0	I remember this game at the ARCADE and the Laundry mat, I could play for hrs on just one quarter it would seem. Then when  Igot my first NENTENDO system it was ON!!!LOL. Great game and lots of fun!
5.0	Fantastic game mine didn't come with a code so I sent it back for a refund but I picked one up on ebay and it was really great. well worth a look if you like open world fast paced games.
5.0	Good game, my son really enjoys playing this game and better priced than stores. A lot of violence, make sure your teens are mentally well adjusted.
1.0	"Okay, like every other game fanatic in American, I recently purchased a Sony Playstation Portable, and, just like many other people in the country, I am also having what's called, \\""Pixel Problems\\"" which are dots in the middle of the screen, which permenantly burn their image into the screen. Mine started after I played Medal Gear Solid Acid, and right after I played a couple of levels, I noticed that small red dots started appearing on my screen. I thought that maybe it was the game so, I turned off the system overnight and waited until this morning. I turned the system back on, and guess what, the dots are still there. <br /> <br />I call up Sony about the problem, and they tell me that thousands of systems have the same problems and that they would replace my system free, but that it would take a couple of weeks to replentish. <br /> <br />Now, right after I spend a lot of money on both the console and the same, I expect, after all the hype, for this system, to actually work, but, no, Sony, rushes production, just like they did on the Playstation 2, and now, most people are running into serious problems. <br /> <br />My friend's PSP won't scan the games properly any more. <br /> <br />That's it, I'm getting my money back. I mean for the price of this portable, I could buy two home consoles, with better graphics. <br /> <br />I own a Nintendo DS, and I can safely tell you, that after owning it for several months, I havn't had any problems, yet, the only downside, is that there hasn't been a big selection of games for the DS, so, I'm sceptical of the system. <br /> <br />My advice, don't buy either system at this time, wait until Nintendo gets more games out, and wait at least a year, for Sony to work out the bugs in the PSP. It's too expensive a system, to have this many problems, months after it's Japanese launch. <br /> <br />Sony knew about these problems in Japan, but instead of delaying it, they sold shoddy systems in order to meet demand. I think that choicewill come back to haunt them. <br /> <br />My advice, pick up a Gameboy Advance, with their large selection of games, and with it's great performance. <br /> <br />I don't have anything personal against Sony, I love my Playstation two, but this is inexcusable. <br /> <br />WAIT AT LEAST A YEAR, WHEN MORE GAMES WILL BE AVAILABLE, THE COST WILL BE CHEAPER, AND MOST OF ALL, SONY WILL WORK OUT THE SERIOUS BUGS IN THIS SYSTEM. <br /> <br />I'm getting a refund for this system, two weeks is too long to wait for a replacement."
5.0	This product is great. Everything works perfectly and we needed extra controllers pretty badly.<br /><br />Not all games require the nunchuck, but for games that DO require it, it wont even let you p0lay until its connected, so they are a must-have as well.
5.0	I purchased this Skylander set for my 6 year old grandson. He had played the game at a friend's house, but I had no idea whether the game would be worth the $55 it cost. After sitting with him and watching him play for hours I can honestly say that I am impressed, he loves it.
5.0	Great game I didn't even know existed!
1.0	The game wasn't playable....an old out dated game.<br />Rather disappointed the game didn't work.  Hey, maybe, next time.<br />Regards,<br />Anthony Schwarz
5.0	I love Boggle and UpWords so when I saw this collection I snapped it up. I'm now completely addicted to UpWords and it's worth the money just for that game. I have tried Hangman and Word Hunt and they can be a nice change of pace.    My one problem with these games is that none of them save high scores, which I do find pretty annoying. But that's a minor thing and certainly shouldn't stop anyone who likes Boggle or UpWords in particular.
